,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun, pm25, o3, no2, so2
956,2016-08-25,28.1,23.3,34.4,1.0,0.0,,4.0,,1016.5,0.0, 32, , , 
957,2016-08-26,27.7,23.9,33.9,0.0,0.0,,4.7,,1015.5,0.0, 27, , , 
958,2016-08-27,27.8,22.2,33.3,0.0,0.0,,4.0,,1014.4,0.0, 37, , , 
959,2016-08-28,26.9,22.8,33.3,4.1,0.0,,4.7,,1014.5,0.0, 24, , , 
960,2016-08-29,26.1,22.8,32.8,1.5,0.0,,7.2,,1014.5,0.0, 20, , , 
961,2016-08-30,27.1,22.8,33.3,0.0,0.0,,6.1,,1014.6,0.0, 25, , , 
962,2016-08-31,28.2,23.3,34.4,2.3,0.0,,2.9,,1013.6,0.0, 47, , , 
963,2016-09-01,29.1,23.9,35.6,0.0,0.0,,6.1,,1013.1,0.0, 57, , , 
964,2016-09-02,27.3,23.9,33.3,0.0,0.0,,4.7,,1014.4,0.0, 49, , , 
965,2016-09-03,27.5,22.8,33.3,0.0,0.0,,4.7,,1014.2,0.0, 54, , , 
966,2016-09-04,27.8,23.9,33.9,0.3,0.0,,5.4,,1014.0,0.0, 39, , , 
967,2016-09-05,27.0,22.8,34.4,0.0,0.0,,7.9,,1014.7,0.0, 22, , , 
968,2016-09-06,28.0,25.0,35.0,0.3,0.0,,9.4,,1015.4,0.0, 34, , , 
969,2016-09-07,29.7,25.6,35.6,0.0,0.0,,9.0,,1016.1,0.0, 52, , , 
970,2016-09-08,29.2,25.0,35.0,0.0,0.0,,9.7,,1016.7,0.0, 68, , , 
971,2016-09-09,29.0,25.0,35.0,0.0,0.0,,9.0,,1017.4,0.0, 50, , , 
972,2016-09-10,27.4,21.7,33.9,1.3,0.0,,9.4,,1018.1,0.0, 20, , , 
973,2016-09-11,27.1,20.6,33.9,0.0,0.0,,3.6,,1018.8,0.0, 27, , , 
974,2016-09-12,27.6,21.1,33.9,0.0,0.0,,4.7,,1014.0,0.0, 44, , , 
975,2016-09-13,28.0,23.3,34.4,0.0,0.0,,5.0,,1014.0,0.0, 31, , , 
976,2016-09-14,28.3,24.4,33.3,0.0,0.0,,4.7,,1016.2,0.0, 26, , , 
977,2016-09-15,28.5,22.2,34.4,0.0,0.0,,4.3,,1015.0,0.0, 36, , , 
978,2016-09-16,29.1,23.9,35.0,0.0,0.0,,2.9,,1012.8,0.0, 41, , , 
979,2016-09-17,29.4,23.3,35.6,0.0,0.0,,3.6,,1013.8,0.0, 39, , , 
980,2016-09-18,30.2,23.9,36.7,0.0,0.0,,3.2,,1013.6,0.0, 31, , , 
981,2016-09-19,30.3,24.4,37.2,0.0,0.0,,4.0,,1014.8,0.0, 28, , , 
982,2016-09-20,30.0,23.9,37.2,0.0,0.0,,4.3,,1016.2,0.0, 56, , , 
983,2016-10-29,23.0,17.8,30.0,0.0,0.0,,4.0,,1019.9,0.0, , 26, , 
984,2016-10-30,23.7,18.3,30.6,0.0,0.0,,3.6,,1019.7,0.0, , 14, , 
985,2017-05-12,24.2,17.2,31.1,0.0,0.0,,11.2,,1012.0,0.0, 17, , , 
986,2017-05-13,23.7,14.4,31.7,0.0,0.0,,4.0,,1012.7,0.0, 34, , , 
987,2017-05-14,25.4,16.7,33.9,0.0,0.0,,7.9,,1012.2,0.0, 36, , , 
988,2017-05-15,25.8,19.4,33.3,0.0,0.0,,10.8,,1011.1,0.0, 28, , , 
989,2017-05-16,24.8,21.1,30.0,0.0,0.0,,14.8,,1010.0,0.0, 26, , , 
990,2017-05-17,24.8,21.1,32.2,3.0,0.0,,8.3,,1009.0,0.0, 37, , , 
991,2017-05-18,27.3,22.8,34.4,0.0,0.0,,15.5,,1007.9,0.0, 58, , , 
992,2017-05-19,28.1,23.9,35.0,0.0,0.0,,15.5,,1006.8,0.0, 37, , , 
993,2017-05-20,23.6,18.9,28.9,31.0,0.0,,6.1,,1009.6,0.0, 30, , , 
994,2017-05-21,21.7,16.7,25.6,17.0,0.0,,9.0,,1012.3,0.0, 21, , , 
995,2017-05-22,19.9,16.1,25.0,0.5,0.0,,6.8,,1015.1,0.0, 15, , , 
996,2017-05-23,20.7,14.4,30.0,1.8,0.0,,7.9,,1012.7,0.0, 29, , , 
997,2017-05-24,21.4,13.3,30.6,0.0,0.0,,7.6,,1010.3,0.0, 15, , , 
998,2017-05-25,25.4,16.7,34.4,0.0,0.0,,11.9,,1006.2,0.0, 29, , , 
999,2017-05-26,27.4,23.9,33.3,0.0,0.0,,10.1,,1008.9,0.0, 45, , , 
1000,2017-05-27,29.0,24.4,36.1,0.3,0.0,,10.8,,1011.0,0.0, 88, , , 
1001,2017-05-28,26.8,18.9,34.4,11.9,0.0,,6.8,,1013.1,0.0, 58, , , 
1002,2017-05-29,24.5,20.0,31.1,0.0,0.0,,3.6,,1015.2,0.0, 23, , , 
1003,2017-05-30,25.6,20.0,31.1,0.0,0.0,,2.5,,1015.4,0.0, 43, , , 
1004,2017-05-31,24.8,20.0,29.4,0.5,0.0,,2.5,,1015.5,0.0, 47, , , 
1005,2017-06-01,24.6,19.4,31.7,0.0,0.0,,5.8,,1013.8,0.0, 26, , , 
1006,2017-06-02,27.6,23.3,33.3,0.0,0.0,,8.3,,1012.1,0.0, 37, , , 
1007,2017-06-03,26.6,21.7,33.3,6.1,0.0,,6.1,,1010.4,0.0, 21, , , 
1008,2017-06-04,23.3,20.0,32.8,4.3,0.0,,1.8,,1008.7,0.0, 20, , , 
1009,2017-06-05,24.2,18.9,32.2,35.3,0.0,,4.7,,1007.0,0.0, 19, , , 
1010,2017-06-06,26.4,21.1,33.3,0.0,0.0,,8.6,,1009.5,0.0, 23, , , 
1011,2017-06-07,28.4,21.1,35.0,0.0,0.0,,5.4,,1012.2,0.0, 38, , , 
1012,2017-06-08,28.0,22.8,33.9,0.0,0.0,,6.1,,1012.5,0.0, 57, , , 
1013,2017-06-09,27.0,23.3,32.2,0.0,0.0,,9.7,,1011.6,0.0, 48, , , 
1014,2017-06-10,26.8,21.1,33.9,0.0,0.0,,10.1,,1010.8,0.0, 30, , , 
1015,2017-06-11,28.0,22.8,33.9,0.0,0.0,,11.2,,1010.9,0.0, 28, , , 
1016,2017-06-13,29.2,24.4,36.7,0.0,0.0,,11.9,,1011.0,0.0, 35, , , 
1017,2017-06-14,29.7,25.6,35.6,0.0,0.0,,13.0,,1011.8,0.0, 40, , , 
1018,2017-06-15,30.0,24.4,37.2,0.0,0.0,,10.8,,1012.5,0.0, 44, , , 
1019,2017-06-16,30.3,25.0,36.7,0.0,0.0,,11.9,,1009.8,0.0, 36, , , 
1020,2017-06-17,30.7,25.0,38.3,0.0,0.0,,12.6,,1008.4,0.0, 30, , , 
1021,2017-06-18,30.6,25.6,37.8,0.0,0.0,,11.5,,1006.9,0.0, 28, , , 
1022,2017-06-19,27.8,24.4,33.3,0.3,0.0,,6.1,,1012.2,0.0, 27, , , 
1023,2017-06-20,29.9,24.4,36.7,0.0,0.0,,8.3,,1013.1,0.0, 45, , , 
1024,2017-06-21,29.9,23.9,36.1,0.0,0.0,,9.4,,1009.0,0.0, 34, , , 
1025,2017-06-22,30.1,24.4,37.2,0.0,0.0,,7.9,,1004.5,0.0, 27, , , 
1026,2017-06-23,32.0,25.6,40.0,0.0,0.0,,11.2,,1007.0,0.0, 41, , , 
1027,2017-06-24,26.9,22.2,29.4,3.6,0.0,,7.6,,1013.1,0.0, 49, , , 
1028,2017-06-25,26.9,23.9,32.2,0.5,0.0,,7.9,,1019.2,0.0, 35, , , 
1029,2017-06-26,26.3,22.2,32.8,27.2,0.0,,4.0,,1016.9,0.0, 29, , , 
1030,2017-06-27,25.4,21.7,32.8,0.3,0.0,,4.7,,1014.6,0.0, 32, , , 
1031,2017-06-28,27.2,21.7,33.3,0.0,0.0,,6.8,,1012.2,0.0, 22, , , 
1032,2017-06-29,29.6,23.9,37.2,0.0,0.0,,9.4,,1009.9,0.0, 28, , , 
1033,2017-06-30,30.3,26.1,36.7,0.0,0.0,,13.3,,1011.4,0.0, 50, , , 
1034,2017-07-01,30.5,26.1,36.7,0.0,0.0,,11.9,,1012.6,0.0, 84, , , 
1035,2017-07-02,30.8,25.6,37.8,0.0,0.0,,9.4,,1013.9,0.0, 56, , , 
1036,2017-07-03,30.4,24.4,37.2,0.0,0.0,,10.8,,1015.1,0.0, 37, , , 
1037,2017-07-04,31.1,25.6,38.3,0.0,0.0,,10.8,,1015.2,0.0, 38, , , 
1038,2017-07-05,30.7,25.6,37.2,0.0,0.0,,9.0,,1015.2,0.0, 45, , , 
1039,2017-07-06,30.3,25.0,37.8,0.0,0.0,,6.1,,1015.2,0.0, 33, , , 
1040,2017-07-07,30.4,23.9,37.2,0.5,0.0,,4.3,,1015.3,0.0, 29, , , 
1041,2017-07-08,30.6,23.9,37.8,0.0,0.0,,5.0,,1015.4,0.0, 20, , , 
1042,2017-07-09,31.3,25.0,38.3,0.0,0.0,,6.8,,1015.4,0.0, 21, , , 
1043,2017-07-10,30.9,24.4,37.8,0.0,0.0,,8.3,,1014.1,0.0, 37, , , 
1044,2017-07-11,30.8,25.0,38.3,0.0,0.0,,11.2,,1013.8,0.0, 41, , , 
1045,2017-07-12,30.3,25.0,38.3,0.0,0.0,,9.4,,1015.2,0.0, 33, , , 
1046,2017-07-13,30.6,25.0,38.9,0.0,0.0,,5.4,,1015.6,0.0, 32, , , 
1047,2017-07-14,31.3,25.0,38.3,0.0,0.0,,6.1,,1016.0,0.0, 35, , , 
1048,2017-07-15,28.5,21.7,39.4,4.1,0.0,,4.3,,1016.4,0.0, 40, , , 
1049,2017-07-16,27.3,20.0,37.2,0.0,0.0,,4.7,,1013.5,0.0, 41, , , 
1050,2017-07-17,29.6,25.0,36.7,0.0,0.0,,5.4,,1012.3,0.0, 42, , , 
1051,2017-07-18,30.3,24.4,37.8,0.0,0.0,,8.3,,1015.1,0.0, 25, , , 
1052,2017-07-19,30.9,25.0,38.3,0.0,0.0,,7.6,,1016.0,0.0, 42, , , 
1053,2017-07-20,32.0,25.0,39.4,0.0,0.0,,8.3,,1016.9,0.0, 39, , , 
1054,2017-07-21,32.2,25.0,40.0,0.0,0.0,,8.3,,1014.2,0.0, 52, , , 
1055,2017-07-22,31.9,25.0,39.4,0.0,0.0,,9.0,,1012.3,0.0, 37, , , 
1056,2017-07-23,29.6,25.0,39.4,1.0,0.0,,5.8,,1013.6,0.0, 40, , , 
1057,2017-07-24,28.9,24.4,38.9,0.3,0.0,,5.0,,1014.9,0.0, 76, , , 
1058,2017-07-25,31.1,25.6,39.4,0.0,0.0,,10.8,,1016.2,0.0, 77, , , 
1059,2017-07-26,31.4,25.6,39.4,0.0,0.0,,9.0,,1016.5,0.0, 48, , , 
1060,2017-07-27,31.5,23.9,39.4,0.0,0.0,,7.6,,1014.9,0.0, 31, , , 
1061,2017-07-28,32.2,24.4,40.6,0.0,0.0,,7.2,,1012.4,0.0, 43, , , 
1062,2017-07-29,33.4,25.0,41.7,0.0,0.0,,7.2,,1011.0,0.0, 35, , , 
1063,2017-07-30,33.0,26.1,41.1,0.0,0.0,,6.1,,1012.6,0.0, 51, , , 
1064,2017-07-31,30.8,25.0,37.2,0.0,0.0,,6.8,,1014.9,0.0, 50, , , 
1065,2017-08-01,30.9,23.9,37.8,0.0,0.0,,5.0,,1015.0,0.0, 51, , , 
1066,2017-08-02,27.8,25.6,30.6,0.0,0.0,,5.8,,1015.0,0.0, 48, , , 
1067,2017-08-03,28.5,23.9,35.0,0.8,0.0,,4.3,,1015.1,0.0, 44, , , 
1068,2017-08-04,30.3,24.4,37.2,0.0,0.0,,3.6,,1015.2,0.0, 52, , , 
1069,2017-08-05,31.2,25.0,38.9,0.0,0.0,,10.1,,1012.6,0.0, 43, , , 
1070,2017-08-06,30.8,25.6,38.3,0.0,0.0,,11.5,,1009.9,0.0, 59, , , 
1071,2017-08-07,24.2,20.6,29.4,61.2,0.0,,2.5,,1012.2,0.0, 33, , , 
1072,2017-08-08,27.8,22.8,34.4,0.0,0.0,,6.1,,1014.4,0.0, 22, , , 
1073,2017-08-09,29.1,23.3,35.6,0.0,0.0,,4.0,,1015.4,0.0, 59, , , 
1074,2017-08-10,30.5,23.9,37.8,0.0,0.0,,6.1,,1016.6,0.0, 45, , , 
1075,2017-08-11,31.2,24.4,37.8,0.0,0.0,,5.8,,1015.7,0.0, 37, , , 
1076,2017-08-12,31.5,25.6,37.8,0.0,0.0,,9.4,,1013.2,0.0, 38, , , 
1077,2017-08-13,31.4,25.6,38.3,0.0,0.0,,9.0,,1011.0,0.0, 47, , , 
1078,2017-08-14,30.9,25.0,37.8,0.0,0.0,,10.1,,1009.6,0.0, 56, , , 
1079,2017-08-15,30.7,25.0,37.2,0.0,0.0,,11.5,,1011.1,0.0, 41, , , 
1080,2017-08-16,31.2,26.7,38.3,0.0,0.0,,12.2,,1012.7,0.0, 42, , , 
1081,2017-08-17,31.8,26.7,38.9,0.0,0.0,,9.7,,1014.2,0.0, 53, , , 
1082,2017-08-18,31.3,25.6,38.3,0.0,0.0,,7.9,,1014.6,0.0, 49, , , 
1083,2017-08-19,31.7,24.4,38.3,0.0,0.0,,6.8,,1014.0,0.0, 39, , , 
1084,2017-08-20,31.5,24.4,38.3,0.0,0.0,,8.3,,1014.0,0.0, 39, , , 
1085,2017-08-21,30.7,25.6,37.2,0.0,0.0,,6.8,,1016.5,0.0, 37, , , 
1086,2017-08-22,31.0,24.4,37.8,0.0,0.0,,5.8,,1015.8,0.0, 36, , , 
1087,2017-08-23,29.2,23.9,37.8,1.0,0.0,32.6,3.6,,1013.4,0.0, 46, , , 
1088,2017-08-24,27.9,24.4,35.6,0.5,0.0,32.7,3.6,,1011.2,0.0, 46, , , 
1089,2017-08-25,27.4,24.4,32.2,5.8,0.0,32.9,9.4,,1010.7,0.0, 36, , , 
1090,2017-08-26,23.4,22.2,24.4,129.0,0.0,33.0,22.7,,1010.5,0.0, 29, , , 
1091,2017-08-27,23.8,21.1,23.3,65.3,0.0,33.6,18.7,,1010.3,0.0, 10, , , 
1092,2017-08-28,24.2,21.1,30.0,1.5,0.0,34.3,16.6,,1010.1,0.0, 29, , , 
1093,2017-08-29,26.4,21.1,32.2,0.0,0.0,34.9,12.2,,1010.8,0.0, 38, , , 
1094,2017-08-30,27.3,21.1,33.9,0.0,0.0,,8.3,,1011.3,0.0, 45, , , 
1095,2017-08-31,26.7,20.0,33.9,0.0,0.0,,5.4,,1013.5,0.0, 49, , , 
1096,2017-09-01,27.5,20.0,34.4,0.0,0.0,,2.5,,1015.1,0.0, 61, , , 
1097,2017-09-02,27.6,20.6,34.4,0.0,0.0,,3.6,,1016.0,0.0, 65, , , 
1098,2017-09-03,27.4,21.1,33.3,0.0,0.0,,4.3,,1017.3,0.0, 62, , , 
1099,2017-09-04,27.2,21.7,33.3,0.0,0.0,,3.2,,1015.8,0.0, 48, , , 
1100,2017-09-09,24.2,17.2,30.6,0.0,0.0,,4.7,,1019.1,0.0, 63, , , 
1101,2017-09-10,24.2,18.9,30.0,0.0,0.0,,6.1,,1019.0,0.0, 45, , , 
1102,2017-09-11,23.6,16.1,30.6,0.0,0.0,,5.0,,1017.0,0.0, 52, , , 
1103,2017-09-12,24.9,17.2,33.9,0.0,0.0,,5.4,,1011.8,0.0, 56, , , 
1104,2017-09-13,25.1,17.2,33.9,0.0,0.0,,4.7,,1008.9,0.0, 60, , , 
1105,2017-09-14,27.8,23.3,34.4,0.0,0.0,,10.1,,1009.3,0.0, 55, , , 
1106,2017-09-15,27.2,22.8,33.3,0.0,0.0,,9.4,,1011.3,0.0, 50, , , 
1107,2017-09-16,28.2,23.9,33.9,0.0,0.0,,7.6,,1013.5,0.0, 42, , , 
1108,2017-09-17,27.5,22.2,33.9,0.0,0.0,,6.8,,1015.1,0.0, 42, , , 
1109,2017-09-18,28.6,23.9,35.0,0.0,0.0,,6.8,,1013.8,0.0, 39, , , 
1110,2017-09-19,28.7,25.0,35.0,0.0,0.0,,9.4,,1012.4,0.0, 43, , , 
1111,2017-09-20,29.3,25.0,35.6,0.0,0.0,,10.4,,1011.1,0.0, 38, , , 
1112,2017-09-21,28.6,23.9,35.6,0.5,0.0,,9.7,,1012.2,0.0, 44, , , 
1113,2017-09-22,26.9,23.9,32.8,0.0,0.0,,9.4,,1012.0,0.0, 37, , , 
1114,2017-09-23,27.1,22.8,32.2,0.0,0.0,,7.6,,1011.8,0.0, 43, , , 
1115,2017-09-24,26.6,23.3,32.2,0.0,0.0,,9.7,,1010.9,0.0, 47, , , 
1116,2017-09-25,26.2,23.3,32.8,0.0,0.0,,8.6,,1010.0,0.0, 37, , , 
1117,2017-09-26,24.2,21.7,28.3,41.1,0.0,,6.1,,1011.8,0.0, 28, , , 
1118,2017-09-27,24.9,21.7,29.4,2.3,0.0,,4.7,,1013.5,0.0, 33, , , 
1119,2017-09-28,24.8,22.8,28.9,1.5,0.0,,7.9,,1015.3,0.0, 46, , , 
1120,2017-09-29,22.7,21.1,24.4,6.1,0.0,,9.4,,1016.8,0.0, 47, , , 
1121,2017-09-30,23.8,18.9,30.6,0.0,0.0,,6.5,,1018.3,0.0, 54, , , 
1122,2017-10-01,23.8,16.7,31.1,0.0,0.0,,2.9,,1014.1,0.0, 68, , , 
1123,2017-10-02,25.9,20.6,31.7,0.0,0.0,,6.5,,1012.5,0.0, 52, , , 
1124,2017-10-03,25.3,23.3,30.6,16.3,0.0,,6.5,,1014.3,0.0, 35, , , 
1125,2017-10-04,26.7,24.4,31.7,0.0,0.0,,7.2,,1016.2,0.0, 34, , , 
1126,2017-10-05,26.2,21.1,31.7,0.0,0.0,,4.3,,1018.0,0.0, 45, , , 
1127,2017-10-06,25.0,20.0,30.6,0.0,0.0,,4.7,,1013.2,0.0, 45, , , 
1128,2017-10-07,25.4,20.0,31.1,0.0,0.0,,3.6,,1007.7,0.0, 39, , , 
1129,2017-10-08,26.4,20.0,32.8,0.0,0.0,,4.7,,1005.7,0.0, 40, , , 
1130,2017-10-09,27.4,22.8,33.3,0.0,0.0,,8.6,,1010.8,0.0, 30, , , 
1131,2017-10-10,20.4,15.6,26.1,0.3,0.0,,12.6,,1016.0,0.0, 24, , , 
1132,2017-10-11,19.8,13.9,26.7,0.0,0.0,,4.7,,1021.1,0.0, 18, , , 
1133,2017-10-12,23.1,16.1,31.1,0.0,0.0,,3.2,,1017.7,0.0, 46, , , 
1134,2017-10-13,26.0,20.6,32.2,0.0,0.0,,4.7,,1017.1,0.0, 49, , , 
1135,2017-10-14,27.0,22.8,32.2,0.0,0.0,,5.4,,1016.2,0.0, 54, , , 
1136,2017-10-15,23.3,17.2,26.1,0.0,0.0,,9.7,,1020.1,0.0, 18, , , 
1137,2017-10-16,18.3,12.2,25.0,0.0,0.0,,7.9,,1026.0,0.0, 19, , , 
1138,2017-10-17,17.2,10.0,26.1,0.0,0.0,,2.2,,1023.8,0.0, 34, , , 
1139,2017-10-18,18.2,9.4,28.3,0.0,0.0,,3.2,,1020.4,0.0, 52, , , 
1140,2017-10-19,21.3,13.9,28.9,0.0,0.0,,5.4,,1018.9,0.0, 48, , , 
1141,2017-10-20,22.6,18.9,28.9,1.0,0.0,,4.3,,1019.2,0.0, 36, , , 
1142,2017-10-21,26.1,22.2,31.7,0.0,0.0,,9.4,,1019.5,0.0, 25, , , 
1143,2017-10-22,22.2,12.8,26.7,17.5,0.0,,7.9,,1019.8,0.0, 18, , , 
1144,2017-10-24,19.7,12.2,26.1,0.0,0.0,,10.1,,1025.4,0.0, 28, , , 
1145,2017-10-25,17.7,10.6,27.2,0.0,0.0,,5.4,,1022.6,0.0, 22, , , 
1146,2017-10-26,19.3,10.0,28.3,0.0,0.0,,7.6,,1011.5,0.0, 31, , , 
1147,2017-10-27,14.5,7.8,18.9,0.0,0.0,,14.4,,1016.2,0.0, 21, , , 
1148,2017-10-28,10.1,3.9,17.8,0.0,0.0,,7.2,,1022.5,0.0, 25, , , 
1149,2017-10-29,13.3,3.9,24.4,0.0,0.0,,4.0,,1018.0,0.0, 41, , , 
1150,2017-10-30,17.2,8.9,26.7,0.0,0.0,,4.7,,1014.1,0.0, 37, , , 
1151,2017-10-31,16.9,10.6,16.7,9.7,0.0,,7.9,,1014.2,0.0, 23, , , 
1152,2017-11-01,16.6,11.1,25.6,0.0,0.0,,3.2,,1014.3,0.0, 51, , , 
1153,2017-11-02,23.8,18.9,29.4,0.0,0.0,,9.0,,1014.5,0.0, 66, , , 
1154,2017-11-03,26.0,23.3,31.1,0.0,0.0,,5.8,,1014.6,0.0, 60, , , 
1155,2017-11-04,24.5,21.7,28.3,0.0,0.0,,7.2,,1014.7,0.0, 46, , , 
1156,2017-11-05,24.7,22.2,31.1,0.0,0.0,,7.6,,1012.9,0.0, 49, , , 
1157,2017-11-06,25.0,22.2,31.1,0.0,0.0,,8.3,,1014.2,0.0, 27, , , 
1158,2017-11-08,10.6,7.8,15.6,2.0,0.0,,11.2,,1019.6,0.0, 8, , , 
1159,2017-11-09,10.6,7.8,13.9,0.0,0.0,,6.8,,1021.8,0.0, 39, , , 
1160,2017-11-10,14.3,11.1,17.2,0.0,0.0,,4.7,,1023.9,0.0, 41, , , 
1161,2017-11-11,19.1,15.0,23.9,0.0,0.0,,5.8,,1019.8,0.0, 44, , , 
1162,2017-11-12,20.7,18.3,25.6,1.0,0.0,,3.6,,1019.6,0.0, 29, , , 
1163,2017-11-13,21.2,17.2,25.6,0.0,0.0,,3.6,,1019.4,0.0, 49, , , 
1164,2017-11-14,21.6,16.7,26.7,0.0,0.0,,8.6,,1019.2,0.0, 39, , , 
1165,2017-11-15,21.2,20.0,22.8,0.0,0.0,,4.7,,1015.8,0.0, 43, , , 
1166,2017-11-16,22.4,17.8,28.3,0.0,0.0,,4.7,,1014.4,0.0, 43, , , 
1167,2017-11-17,24.0,21.1,29.4,0.0,0.0,,11.5,,1013.0,0.0, 26, , , 
1168,2017-11-18,21.8,12.2,28.9,0.0,0.0,,15.1,,1014.1,0.0, 26, , , 
1169,2017-11-19,12.4,6.1,18.3,0.0,0.0,,5.0,,1026.2,0.0, 26, , , 
1170,2017-11-20,12.1,4.4,20.6,0.0,0.0,,3.6,,1020.4,0.0, 48, , , 
1171,2017-11-21,16.4,10.6,24.4,0.0,0.0,,7.2,,1013.5,0.0, 43, , , 
1172,2017-11-27,17.3,11.7,25.0,0.0,0.0,,6.5,,1019.6,0.0, 51, , , 
1173,2017-11-28,18.4,11.7,26.7,0.0,0.0,,6.1,,1016.9,0.0, 42, , , 
1174,2017-11-29,16.7,10.0,22.8,0.0,0.0,,5.8,,1022.3,0.0, 33, , , 
1175,2017-11-30,15.8,7.8,25.0,0.0,0.0,,1.8,,1022.2,0.0, 41, , , 
1176,2017-12-01,17.5,11.7,25.0,0.0,0.0,,2.5,,1021.1,0.0, 50, , , 
1177,2017-12-02,18.2,10.6,26.7,0.0,0.0,,2.9,,1019.4,0.0, 63, , , 
1178,2017-12-03,18.7,16.1,22.8,0.3,0.0,,5.4,,1015.9,0.0, 63, , , 
1179,2017-12-04,23.4,19.4,29.4,0.0,0.0,,8.3,,1012.4,0.0, 32, , , 
1180,2017-12-05,14.9,5.6,22.2,3.6,0.0,,12.6,,1021.1,0.0, 25, , , 
1181,2017-12-06,5.2,4.4,6.1,23.9,0.0,,9.0,,1028.3,0.0, 22, , , 
1182,2017-12-07,5.1,0.0,8.3,2.3,0.0,,9.4,,1026.7,0.0, 21, , , 
1183,2017-12-08,3.6,-0.5,9.4,0.0,0.0,,4.3,,1025.1,0.0, 31, , , 
1184,2017-12-09,10.4,1.1,19.4,0.0,0.0,,9.7,,1025.4,0.0, 42, , , 
1185,2017-12-10,10.8,3.3,21.1,0.0,0.0,,3.2,,1029.8,0.0, 41, , , 
1186,2017-12-11,13.9,6.7,24.4,0.0,0.0,,8.3,,1025.0,0.0, 38, , , 
1187,2017-12-12,12.2,3.9,18.3,0.0,0.0,,8.3,,1026.4,0.0, 23, , , 
1188,2017-12-13,9.3,2.2,16.7,0.0,0.0,,4.3,,1019.6,0.0, 36, , , 
1189,2017-12-14,11.8,6.7,18.3,0.0,0.0,,6.8,,1016.2,0.0, 40, , , 
1190,2017-12-15,10.5,5.6,16.1,0.0,0.0,,6.1,,1025.2,0.0, 30, , , 
1191,2017-12-16,7.4,5.0,11.7,33.5,0.0,,2.5,,1023.3,0.0, 49, , , 
1192,2017-12-17,9.6,7.2,15.0,0.0,0.0,,2.9,,1021.4,0.0, 49, , , 
1193,2017-12-18,11.7,9.4,13.9,0.0,0.0,,0.4,,1019.5,0.0, 54, , , 
1194,2017-12-19,17.2,13.3,21.7,41.7,0.0,,5.8,,1017.6,0.0, 33, , , 
1195,2017-12-20,15.9,10.0,25.0,0.0,0.0,,4.7,,1015.7,0.0, 33, , , 
1196,2017-12-21,17.9,8.9,26.1,0.0,0.0,,6.8,,1018.6,0.0, 47, , , 
1197,2017-12-22,14.2,5.0,21.7,4.3,0.0,,10.1,,1021.5,0.0, 40, , , 
1198,2017-12-23,7.1,2.8,13.3,0.0,0.0,,4.0,,1024.4,0.0, 39, , , 
1199,2017-12-24,7.4,3.3,17.2,0.0,0.0,,7.6,,1026.2,0.0, 49, , , 
1200,2017-12-25,7.1,1.1,12.8,0.0,0.0,,7.6,,1027.9,0.0, 49, , , 
1201,2017-12-26,7.9,5.0,10.6,0.0,0.0,,7.9,,1029.7,0.0, 29, , , 
1202,2017-12-27,4.0,3.3,5.0,0.0,0.0,,12.2,,1031.5,0.0, 40, , , 
1203,2017-12-28,5.8,2.8,10.0,0.0,0.0,,2.9,,1029.9,0.0, 47, , , 
1204,2017-12-29,4.8,4.4,9.4,0.0,0.0,,4.0,,1032.4,0.0, 55, , , 
1205,2017-12-30,3.7,6.1,17.2,0.0,0.0,,9.0,,1035.0,0.0, 59, , , 
1206,2017-12-31,2.7,-2.7,6.1,0.0,0.0,,13.3,,1037.6,0.0, 52, , , 
1207,2018-01-01,-2.3,-3.8,0.0,0.0,0.0,,12.2,,1040.1,0.0, 31, , , 
1208,2018-01-02,-1.7,-3.2,0.0,0.0,0.0,,7.9,,1035.8,0.0, 32, , , 
1209,2018-01-03,2.9,-5.5,13.3,0.0,0.0,,3.6,,1031.4,0.0, 43, , , 
1210,2018-01-04,6.3,-1.0,12.8,0.0,0.0,,3.2,,1029.6,0.0, 53, , , 
1211,2018-01-05,10.1,6.7,16.7,0.0,0.0,,4.0,,1027.8,0.0, 47, , , 
1212,2018-01-06,11.2,4.4,17.2,0.0,0.0,,5.4,,1026.0,0.0, 59, , , 
1213,2018-01-07,15.6,12.2,19.4,0.0,0.0,,7.9,,1023.0,0.0, 32, , , 
1214,2018-01-08,14.0,6.7,20.6,0.0,0.0,,9.4,,1019.9,0.0, 24, , , 
1215,2018-01-09,11.6,3.9,21.1,0.0,0.0,,4.3,,1019.6,0.0, 40, , , 
1216,2018-01-10,14.0,8.9,21.7,0.0,0.0,,10.4,,1012.1,0.0, 49, , , 
1217,2018-01-11,13.8,6.7,22.2,0.0,0.0,,12.2,,1019.0,0.0, 27, , , 
1218,2018-01-12,6.8,1.1,14.4,0.0,0.0,,12.2,,1025.8,0.0, 18, , , 
1219,2018-01-13,5.1,0.0,12.2,0.0,0.0,,5.4,,1034.5,0.0, 30, , , 
1220,2018-01-14,7.0,-1.6,16.1,0.0,0.0,,4.7,,1032.1,0.0, 58, , , 
1221,2018-01-15,11.5,3.3,21.7,2.5,0.0,,7.2,,1035.8,0.0, 43, , , 
1222,2018-01-16,-1.7,-3.2,3.3,3.6,0.0,,16.2,,1039.4,0.0, 17, , , 
1223,2018-01-17,-2.4,-7.7,3.3,0.0,0.0,,5.8,,1040.9,0.0, 34, , , 
