,dt,temp,feels_like,pressure,humidity,temp_min,temp_max,speed,deg,gust,all,id,main,description,icon,0,1h
51,22-02-28 03:00:00,6.48,6.48,1028.0,56.0,3.15,9.26,0.0,0.0,,0,800,Clear,clear sky,01n,,
52,22-02-28 04:00:00,5.33,3.34,1028.0,64.0,2.16,8.67,2.44,23.0,5.43,0,800,Clear,clear sky,01n,,
53,22-02-28 05:00:00,4.61,4.61,1028.0,66.0,1.44,8.11,0.0,0.0,,0,800,Clear,clear sky,01n,,
54,22-02-28 06:00:00,4.55,3.38,1028.0,61.0,1.27,7.79,1.54,360.0,,0,800,Clear,clear sky,01n,,
55,22-02-28 07:00:00,4.21,4.21,1027.0,62.0,0.55,7.43,0.0,0.0,,0,800,Clear,clear sky,01n,,
56,22-02-28 08:00:00,3.69,3.69,1027.0,63.0,-0.45,6.88,0.0,0.0,,0,800,Clear,clear sky,01n,,
57,22-02-28 09:00:00,3.3,3.3,1025.0,61.0,-1.45,6.32,0.45,1.0,1.34,0,800,Clear,clear sky,01n,,
58,22-02-28 10:00:00,2.87,1.13,1025.0,60.0,-1.81,6.12,1.79,337.0,2.68,0,800,Clear,clear sky,01n,,
59,22-02-28 11:00:00,2.46,0.66,1025.0,61.0,-0.68,4.29,1.79,320.0,3.13,0,800,Clear,clear sky,01n,,
60,22-02-28 12:00:00,2.19,-0.17,1022.0,59.0,-0.74,4.27,2.24,318.0,3.58,3,800,Clear,clear sky,01n,,
61,22-02-28 13:00:00,1.82,-0.6,1027.0,63.0,-0.99,4.27,2.24,315.0,3.13,0,800,Clear,clear sky,01d,,
62,22-02-28 14:00:00,4.21,2.99,1030.0,62.0,0.55,7.24,1.54,0.0,,0,800,Clear,clear sky,01d,,
63,22-02-28 15:00:00,7.98,7.98,1029.0,55.0,5.16,11.57,0.89,333.0,0.89,0,800,Clear,clear sky,01d,,
64,22-02-28 16:00:00,11.91,10.23,1028.0,41.0,9.05,14.54,0.45,293.0,1.34,9,800,Clear,clear sky,01d,,
65,22-02-28 17:00:00,14.26,12.55,1028.0,31.0,12.13,16.41,0.89,113.0,2.24,0,800,Clear,clear sky,01d,,
66,22-02-28 18:00:00,15.78,14.12,1027.0,27.0,13.94,17.84,1.34,23.0,3.58,9,800,Clear,clear sky,01d,,
67,22-02-28 19:00:00,16.96,15.36,1026.0,25.0,15.01,19.06,0.89,158.0,1.79,0,800,Clear,clear sky,01d,,
68,22-02-28 20:00:00,18.11,16.58,1024.0,23.0,16.17,19.81,0.89,113.0,2.24,0,800,Clear,clear sky,01d,,
69,22-02-28 21:00:00,19.03,17.48,1023.0,19.0,17.09,20.92,0.89,135.0,2.24,0,800,Clear,clear sky,01d,,
70,22-02-28 22:00:00,19.23,17.7,1022.0,19.0,17.64,20.66,1.79,90.0,3.58,0,800,Clear,clear sky,01d,,
71,22-02-28 23:00:00,18.79,17.25,1022.0,20.0,17.38,20.3,1.34,68.0,3.13,0,800,Clear,clear sky,01d,,
72,22-03-01 00:00:00,17.08,15.5,1022.0,25.0,15.57,18.32,2.68,135.0,3.58,0,800,Clear,clear sky,01d,,
73,22-03-01 01:00:00,13.51,11.75,1022.0,32.0,10.38,16.15,2.04,92.0,2.53,13,801,Clouds,few clouds,02n,,
74,22-03-01 02:00:00,11.66,9.87,1022.0,38.0,7.57,14.32,1.54,110.0,,0,800,Clear,clear sky,01n,,
75,22-03-01 03:00:00,10.77,8.97,1023.0,41.0,7.13,13.35,0.89,184.0,0.89,0,800,Clear,clear sky,01n,,
76,22-03-01 04:00:00,9.54,9.54,1023.0,46.0,6.02,12.61,0.0,0.0,,0,800,Clear,clear sky,01n,,
77,22-03-01 05:00:00,8.81,8.81,1023.0,47.0,6.18,12.38,0.0,0.0,,0,800,Clear,clear sky,01n,,
78,22-03-01 06:00:00,8.48,7.62,1022.0,50.0,5.72,11.5,1.78,194.0,1.84,72,803,Clouds,broken clouds,04n,,
79,22-03-01 07:00:00,8.18,8.18,1021.0,47.0,4.15,11.5,0.0,0.0,,0,800,Clear,clear sky,01n,,
80,22-03-01 08:00:00,7.94,6.7,1020.0,46.0,4.55,10.37,2.1,195.0,2.43,98,804,Clouds,overcast clouds,04n,,
81,22-03-01 09:00:00,7.46,7.46,1019.0,48.0,3.32,10.43,0.89,276.0,2.68,90,804,Clouds,overcast clouds,04n,,
82,22-03-01 10:00:00,6.62,6.62,1020.0,51.0,2.55,9.43,0.89,283.0,1.79,0,800,Clear,clear sky,01n,,
83,22-03-01 11:00:00,6.4,6.4,1021.0,54.0,2.15,9.07,0.0,0.0,,0,800,Clear,clear sky,01n,,
84,22-03-01 12:00:00,6.46,6.46,1018.0,54.0,2.27,8.73,0.89,337.0,1.79,80,803,Clouds,broken clouds,04n,,
85,22-03-01 13:00:00,5.92,5.92,1022.0,59.0,2.01,9.29,0.0,0.0,,0,800,Clear,clear sky,01d,,
86,22-03-01 14:00:00,7.71,7.71,1023.0,59.0,4.27,11.02,0.0,0.0,,0,800,Clear,clear sky,01d,,
87,22-03-01 15:00:00,11.65,10.18,1024.0,50.0,8.66,14.58,1.79,273.0,2.24,0,800,Clear,clear sky,01d,,
88,22-03-01 16:00:00,15.47,14.09,1023.0,39.0,13.04,17.56,1.34,135.0,3.13,55,803,Clouds,broken clouds,04d,,
89,22-03-01 17:00:00,18.09,16.76,1024.0,31.0,16.17,19.75,2.24,158.0,4.47,0,800,Clear,clear sky,01d,,
90,22-03-01 18:00:00,20.1,18.87,1023.0,27.0,18.1,21.69,1.34,180.0,3.13,0,800,Clear,clear sky,01d,,
91,22-03-01 19:00:00,21.31,20.15,1022.0,25.0,19.4,23.15,1.79,68.0,4.92,0,800,Clear,clear sky,01d,,
92,22-03-01 20:00:00,21.92,20.77,1021.0,23.0,20.12,23.35,1.34,135.0,2.68,0,800,Clear,clear sky,01d,,
93,22-03-01 21:00:00,22.4,21.27,1020.0,22.0,20.88,24.15,0.89,90.0,2.68,0,800,Clear,clear sky,01d,,
94,22-03-01 22:00:00,22.43,21.28,1020.0,21.0,20.88,23.8,1.79,68.0,3.58,0,800,Clear,clear sky,01d,,
95,22-03-01 23:00:00,21.75,20.56,1019.0,22.0,20.4,23.3,0.89,89.0,3.13,0,800,Clear,clear sky,01d,,
96,22-03-02 00:00:00,19.9,18.6,1018.0,25.0,18.62,21.08,1.34,84.0,2.24,76,803,Clouds,broken clouds,04d,,
97,22-03-02 01:00:00,17.51,16.1,1019.0,30.0,14.9,18.83,0.45,158.0,0.45,100,804,Clouds,overcast clouds,04n,,
98,22-03-02 02:00:00,15.95,14.46,1020.0,33.0,11.73,18.49,0.45,135.0,1.34,0,800,Clear,clear sky,01n,,
99,22-03-02 03:00:00,14.58,13.06,1021.0,37.0,10.85,17.38,0.0,0.0,,0,800,Clear,clear sky,01n,,
100,22-03-02 04:00:00,13.7,12.17,1020.0,40.0,10.6,16.51,1.85,176.0,3.64,100,804,Clouds,overcast clouds,04n,,
101,22-03-02 05:00:00,12.54,10.92,1021.0,41.0,9.55,15.72,1.79,203.0,2.24,0,800,Clear,clear sky,01n,,
102,22-03-02 06:00:00,12.7,11.2,1020.0,45.0,10.06,15.02,1.79,180.0,3.58,100,804,Clouds,overcast clouds,04n,,
103,22-03-02 07:00:00,11.76,10.45,1021.0,56.0,8.94,14.15,0.89,203.0,1.79,0,800,Clear,clear sky,01n,,
104,22-03-02 08:00:00,10.63,9.39,1021.0,63.0,8.08,12.62,1.34,269.0,3.13,0,800,Clear,clear sky,01n,,
105,22-03-02 09:00:00,9.74,9.74,1020.0,68.0,6.97,11.83,0.89,277.0,1.79,0,800,Clear,clear sky,01n,,
106,22-03-02 10:00:00,9.06,8.53,1020.0,71.0,5.32,12.07,1.54,300.0,,0,800,Clear,clear sky,01n,,
107,22-03-02 11:00:00,8.81,8.81,1020.0,73.0,5.15,11.68,0.0,0.0,,0,800,Clear,clear sky,01n,,
108,22-03-02 12:00:00,8.32,7.5,1019.0,76.0,5.12,10.68,1.72,206.0,1.97,87,804,Clouds,overcast clouds,04n,,
109,22-03-02 13:00:00,8.09,8.09,1020.0,75.0,4.15,10.68,0.45,337.0,1.34,0,800,Clear,clear sky,01d,,
110,22-03-02 14:00:00,9.55,8.85,1021.0,76.0,7.15,12.07,1.79,326.0,2.24,0,800,Clear,clear sky,01d,,
111,22-03-02 15:00:00,12.38,11.42,1022.0,67.0,10.01,14.91,0.0,0.0,,0,800,Clear,clear sky,01d,,
112,22-03-02 16:00:00,16.58,15.68,1023.0,53.0,13.99,19.22,0.45,338.0,1.34,0,800,Clear,clear sky,01d,,
113,22-03-02 17:00:00,19.23,18.31,1022.0,42.0,17.07,21.32,1.34,146.0,2.68,0,800,Clear,clear sky,01d,,
114,22-03-02 18:00:00,21.23,20.35,1022.0,36.0,19.56,22.88,0.89,84.0,2.68,0,800,Clear,clear sky,01d,,
115,22-03-02 19:00:00,22.22,21.33,1021.0,32.0,20.52,24.19,2.68,147.0,3.13,0,800,Clear,clear sky,01d,,
116,22-03-02 20:00:00,22.93,22.06,1019.0,30.0,21.2,24.74,0.89,111.0,3.13,0,800,Clear,clear sky,01d,,
117,22-03-02 21:00:00,23.28,22.42,1018.0,29.0,21.53,25.15,0.89,99.0,3.13,0,800,Clear,clear sky,01d,,
118,22-03-02 22:00:00,23.03,22.17,1018.0,30.0,21.53,24.58,0.45,161.0,2.24,92,804,Clouds,overcast clouds,04d,,
119,22-03-02 23:00:00,22.03,21.12,1018.0,32.0,20.88,23.3,2.68,136.0,4.47,0,800,Clear,clear sky,01d,,
120,22-03-03 00:00:00,20.72,19.74,1018.0,34.0,19.71,21.81,2.68,134.0,3.58,0,800,Clear,clear sky,01d,,
121,22-03-03 01:00:00,18.64,17.63,1019.0,41.0,16.82,20.19,1.54,120.0,,0,800,Clear,clear sky,01n,,
122,22-03-03 02:00:00,17.43,16.35,1019.0,43.0,14.47,19.19,1.79,134.0,3.13,0,800,Clear,clear sky,01n,,
123,22-03-03 03:00:00,16.44,15.34,1019.0,46.0,13.01,18.49,1.34,126.0,2.68,0,800,Clear,clear sky,01n,,
124,22-03-03 04:00:00,15.62,14.54,1020.0,50.0,12.4,17.89,0.45,113.0,1.34,0,800,Clear,clear sky,01n,,
125,22-03-03 05:00:00,15.18,14.11,1020.0,52.0,12.01,17.38,1.34,135.0,3.13,0,800,Clear,clear sky,01n,,
126,22-03-03 06:00:00,15.26,14.46,1020.0,62.0,12.79,16.69,0.45,228.0,2.24,0,800,Clear,clear sky,01n,,
127,22-03-03 07:00:00,14.91,14.26,1020.0,69.0,12.49,16.58,1.79,158.0,3.58,0,800,Clear,clear sky,01n,,
128,22-03-03 08:00:00,14.45,13.88,1019.0,74.0,12.09,16.15,1.79,158.0,3.58,0,800,Clear,clear sky,01n,,
129,22-03-03 09:00:00,13.97,13.43,1019.0,77.0,11.49,15.43,0.45,239.0,1.34,0,800,Clear,clear sky,01n,,
130,22-03-03 10:00:00,13.47,12.96,1019.0,80.0,10.94,15.43,0.0,0.0,,0,800,Clear,clear sky,01n,,
131,22-03-03 11:00:00,12.99,12.49,1019.0,82.0,10.26,14.6,0.0,0.0,,0,800,Clear,clear sky,01n,,
132,22-03-03 12:00:00,12.14,11.58,1020.0,83.0,9.51,14.06,0.0,0.0,,0,800,Clear,clear sky,01n,,
133,22-03-03 13:00:00,11.22,10.7,1021.0,88.0,8.9,13.43,0.0,0.0,,0,800,Clear,clear sky,01d,,
134,22-03-03 14:00:00,12.08,11.64,1021.0,88.0,9.55,14.94,0.0,0.0,,0,800,Clear,clear sky,01d,,
135,22-03-03 15:00:00,16.49,16.23,1022.0,78.0,13.55,18.57,0.89,203.0,2.24,0,800,Clear,clear sky,01d,,
136,22-03-03 16:00:00,19.22,19.08,1022.0,72.0,17.07,21.06,0.89,225.0,2.68,40,802,Clouds,scattered clouds,03d,,
137,22-03-03 17:00:00,21.42,21.24,1022.0,62.0,19.56,23.08,1.79,135.0,4.02,0,800,Clear,clear sky,01d,,
138,22-03-03 18:00:00,23.48,23.22,1021.0,51.0,21.41,25.3,0.89,90.0,2.24,0,800,Clear,clear sky,01d,,
139,22-03-03 19:00:00,24.36,24.03,1019.0,45.0,22.51,25.82,3.13,138.0,3.58,0,800,Clear,clear sky,01d,,
140,22-03-03 20:00:00,25.34,24.97,1019.0,40.0,23.95,26.48,1.34,113.0,3.13,0,800,Clear,clear sky,01d,,
141,22-03-03 21:00:00,25.7,25.34,1018.0,39.0,24.01,27.15,1.79,113.0,4.47,0,800,Clear,clear sky,01d,,
142,22-03-03 22:00:00,25.77,25.39,1017.0,38.0,23.94,27.36,0.89,90.0,2.24,0,800,Clear,clear sky,01d,,
143,22-03-03 23:00:00,25.06,24.67,1017.0,40.0,23.39,26.81,1.79,90.0,3.58,100,804,Clouds,overcast clouds,04d,,
144,22-03-04 00:00:00,23.59,23.13,1017.0,43.0,22.28,24.59,1.34,144.0,1.34,0,800,Clear,clear sky,01d,,
145,22-03-04 01:00:00,20.83,20.35,1017.0,53.0,19.07,22.05,3.02,115.0,5.69,99,804,Clouds,overcast clouds,04n,,
146,22-03-04 02:00:00,19.5,18.97,1018.0,56.0,16.46,21.27,3.58,135.0,4.02,0,800,Clear,clear sky,01n,,
147,22-03-04 03:00:00,18.32,17.77,1018.0,60.0,15.1,20.67,1.34,121.0,3.58,0,800,Clear,clear sky,01n,,
148,22-03-04 04:00:00,17.81,17.4,1019.0,67.0,14.6,19.55,0.45,135.0,1.79,20,801,Clouds,few clouds,02n,,
149,22-03-04 05:00:00,17.6,17.37,1019.0,75.0,14.74,19.0,1.34,135.0,3.58,0,800,Clear,clear sky,01n,,
150,22-03-04 06:00:00,17.28,17.2,1019.0,82.0,15.1,18.81,2.24,158.0,4.47,0,800,Clear,clear sky,01n,,
151,22-03-04 07:00:00,16.71,16.63,1019.0,84.0,14.86,18.24,0.89,113.0,2.24,0,800,Clear,clear sky,01n,,
152,22-03-04 08:00:00,16.46,16.46,1019.0,88.0,14.88,17.52,0.89,90.0,2.24,100,804,Clouds,overcast clouds,04n,,
153,22-03-04 09:00:00,16.47,16.52,1019.0,90.0,15.21,17.59,1.34,135.0,3.58,100,804,Clouds,overcast clouds,04n,,
154,22-03-04 10:00:00,16.26,16.27,1018.0,89.0,15.27,17.52,0.0,0.0,,100,701,Mist,mist,50n,,
155,22-03-04 11:00:00,16.35,16.39,1019.0,90.0,15.38,17.43,0.89,135.0,3.13,100,804,Clouds,overcast clouds,04n,,
156,22-03-04 12:00:00,16.36,16.4,1019.0,90.0,15.42,17.32,0.45,135.0,1.34,100,804,Clouds,overcast clouds,04n,,
157,22-03-04 13:00:00,16.41,16.46,1019.0,90.0,15.42,17.43,0.45,68.0,1.79,100,804,Clouds,overcast clouds,04d,,
158,22-03-04 14:00:00,16.63,16.72,1020.0,91.0,15.52,17.75,0.89,113.0,2.68,100,701,Mist,mist,50d,,
159,22-03-04 15:00:00,17.07,17.21,1020.0,91.0,15.88,18.46,0.89,135.0,2.24,100,701,Mist,mist,50d,,
160,22-03-04 16:00:00,18.04,18.28,1020.0,91.0,16.79,19.46,1.79,135.0,4.47,100,804,Clouds,overcast clouds,04d,,
161,22-03-04 17:00:00,19.6,19.89,1019.0,87.0,18.11,21.32,1.79,113.0,4.02,100,804,Clouds,overcast clouds,04d,,
162,22-03-04 18:00:00,21.56,21.83,1018.0,79.0,20.37,22.9,2.24,135.0,5.36,100,804,Clouds,overcast clouds,04d,,
163,22-03-04 19:00:00,23.27,23.48,1017.0,70.0,21.99,24.35,2.68,113.0,7.15,75,803,Clouds,broken clouds,04d,,
164,22-03-04 20:00:00,24.05,24.23,1015.0,66.0,22.94,25.19,2.68,113.0,5.36,75,803,Clouds,broken clouds,04d,,
165,22-03-04 21:00:00,24.73,24.9,1015.0,63.0,23.49,26.22,2.68,135.0,6.26,100,804,Clouds,overcast clouds,04d,,
166,22-03-04 22:00:00,24.98,25.1,1015.0,60.0,23.94,25.93,2.68,113.0,5.81,100,804,Clouds,overcast clouds,04d,,
167,22-03-04 23:00:00,24.36,24.42,1013.0,60.0,23.65,25.43,4.12,150.0,8.75,100,804,Clouds,overcast clouds,04d,,
168,22-03-05 00:00:00,23.94,23.96,1013.0,60.0,23.1,24.74,0.89,82.0,2.68,100,804,Clouds,overcast clouds,04d,,
0,22-03-05 00:00:00,23.94,23.96,1013.0,60.0,23.1,24.74,0.89,82.0,2.68,100,804,Clouds,overcast clouds,04d,,
1,22-03-05 01:00:00,22.83,22.79,1013.0,62.0,21.88,23.7,2.68,113.0,6.26,100,804,Clouds,overcast clouds,04n,,
2,22-03-05 02:00:00,21.45,21.48,1014.0,70.0,20.56,22.55,3.13,113.0,6.71,0,800,Clear,clear sky,01n,,
3,22-03-05 03:00:00,20.35,20.37,1015.0,74.0,19.46,21.32,2.24,113.0,5.36,0,800,Clear,clear sky,01n,,
4,22-03-05 04:00:00,19.52,19.56,1015.0,78.0,18.34,20.46,1.79,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
5,22-03-05 05:00:00,18.87,18.95,1015.0,82.0,17.69,19.91,1.79,135.0,3.58,75,803,Clouds,broken clouds,04n,,
6,22-03-05 06:00:00,18.56,18.69,1015.0,85.0,17.64,19.39,1.34,113.0,4.02,37,802,Clouds,scattered clouds,03n,,
7,22-03-05 07:00:00,18.67,18.84,1014.0,86.0,17.54,19.81,1.79,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
8,22-03-05 08:00:00,18.85,19.01,1014.0,85.0,17.82,19.81,3.13,135.0,6.71,100,804,Clouds,overcast clouds,04n,,
9,22-03-05 09:00:00,18.83,18.99,1013.0,85.0,17.87,19.91,3.13,135.0,6.71,100,804,Clouds,overcast clouds,04n,,
10,22-03-05 10:00:00,18.78,18.96,1013.0,86.0,17.87,19.81,1.34,135.0,4.02,100,804,Clouds,overcast clouds,04n,,
11,22-03-05 11:00:00,18.79,18.97,1013.0,86.0,17.87,19.94,1.79,135.0,4.02,100,804,Clouds,overcast clouds,04n,,
12,22-03-05 12:00:00,18.77,18.97,1013.0,87.0,17.87,19.91,1.34,135.0,4.47,100,804,Clouds,overcast clouds,04n,,
13,22-03-05 13:00:00,18.68,18.88,1013.0,87.0,17.84,19.82,2.68,113.0,5.36,100,804,Clouds,overcast clouds,04d,,
14,22-03-05 14:00:00,18.98,19.18,1013.0,86.0,17.84,20.18,2.24,135.0,6.71,100,804,Clouds,overcast clouds,04d,,
15,22-03-05 15:00:00,19.8,20.03,1013.0,84.0,18.62,20.92,2.68,135.0,4.92,100,804,Clouds,overcast clouds,04d,,
16,22-03-05 16:00:00,20.84,21.07,1014.0,80.0,19.6,22.4,2.24,135.0,4.92,100,804,Clouds,overcast clouds,04d,,
17,22-03-05 17:00:00,22.75,22.96,1013.0,72.0,21.38,24.08,2.68,135.0,4.47,75,803,Clouds,broken clouds,04d,,
18,22-03-05 18:00:00,23.53,23.77,1013.0,70.0,22.28,24.77,1.34,180.0,3.13,100,804,Clouds,overcast clouds,04d,,
19,22-03-05 19:00:00,24.47,24.7,1013.0,66.0,22.99,25.76,4.02,158.0,7.15,100,804,Clouds,overcast clouds,04d,,
20,22-03-05 20:00:00,25.44,25.71,1013.0,64.0,23.95,27.47,2.24,135.0,5.81,100,804,Clouds,overcast clouds,04d,,
21,22-03-05 21:00:00,26.52,26.52,1011.0,60.0,25.12,28.3,2.68,158.0,8.49,40,802,Clouds,scattered clouds,03d,,
22,22-03-05 22:00:00,26.59,26.59,1011.0,59.0,25.12,28.35,2.24,158.0,4.47,75,803,Clouds,broken clouds,04d,,
23,22-03-05 23:00:00,26.08,26.08,1011.0,61.0,24.76,27.52,1.79,135.0,4.02,75,803,Clouds,broken clouds,04d,,
24,22-03-06 00:00:00,24.84,25.13,1011.0,67.0,23.55,26.02,0.89,36.0,2.24,100,804,Clouds,overcast clouds,04d,,
25,22-03-06 01:00:00,23.85,24.14,1012.0,71.0,22.74,24.66,1.79,95.0,4.02,100,804,Clouds,overcast clouds,04n,,
26,22-03-06 02:00:00,23.07,23.36,1013.0,74.0,22.18,23.73,0.45,56.0,2.24,100,804,Clouds,overcast clouds,04n,,
27,22-03-06 03:00:00,22.44,22.78,1014.0,78.0,21.38,23.19,1.34,135.0,3.58,100,804,Clouds,overcast clouds,04n,,
28,22-03-06 04:00:00,21.94,22.28,1014.0,80.0,20.88,22.67,2.24,113.0,6.26,100,804,Clouds,overcast clouds,04n,,
29,22-03-06 05:00:00,21.41,21.75,1015.0,82.0,20.32,22.33,1.79,135.0,4.02,100,804,Clouds,overcast clouds,04n,,
30,22-03-06 06:00:00,21.08,21.41,1015.0,83.0,19.86,22.15,1.34,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
31,22-03-06 07:00:00,20.86,21.19,1014.0,84.0,19.73,21.85,1.34,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
32,22-03-06 08:00:00,20.82,21.18,1014.0,85.0,19.82,21.48,1.34,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
33,22-03-06 09:00:00,20.68,21.08,1013.0,87.0,19.48,21.77,1.34,113.0,3.58,100,804,Clouds,overcast clouds,04n,,
34,22-03-06 10:00:00,20.52,20.95,1013.0,89.0,19.6,21.48,1.34,113.0,3.58,100,804,Clouds,overcast clouds,04n,,
35,22-03-06 11:00:00,20.61,21.05,1013.0,89.0,19.56,21.58,1.79,113.0,3.58,100,804,Clouds,overcast clouds,04n,,
36,22-03-06 12:00:00,20.77,21.2,1013.0,88.0,19.56,21.85,1.34,113.0,3.58,100,804,Clouds,overcast clouds,04n,,
37,22-03-06 13:00:00,20.52,20.93,1012.0,88.0,19.19,21.85,0.89,113.0,3.13,100,804,Clouds,overcast clouds,04d,,
38,22-03-06 14:00:00,20.77,21.23,1013.0,89.0,19.56,21.85,0.89,113.0,3.13,100,804,Clouds,overcast clouds,04d,,
39,22-03-06 15:00:00,21.6,22.06,1012.0,86.0,20.65,22.75,1.79,113.0,5.81,100,804,Clouds,overcast clouds,04d,,
40,22-03-06 16:00:00,22.85,23.31,1013.0,81.0,21.63,24.07,2.68,113.0,7.15,100,804,Clouds,overcast clouds,04d,,
41,22-03-06 17:00:00,23.99,24.4,1011.0,75.0,22.55,25.2,4.02,135.0,11.18,100,804,Clouds,overcast clouds,04d,,
42,22-03-06 18:00:00,24.24,24.65,1010.0,74.0,23.1,25.28,3.13,88.0,6.26,100,804,Clouds,overcast clouds,04d,,
43,22-03-06 19:00:00,24.58,25.0,1011.0,73.0,23.43,25.82,4.47,135.0,11.18,100,804,Clouds,overcast clouds,04d,,
44,22-03-06 20:00:00,24.86,25.23,1010.0,70.0,23.55,26.29,3.13,135.0,6.71,100,804,Clouds,overcast clouds,04d,,
45,22-03-06 21:00:00,25.49,25.87,1009.0,68.0,24.21,27.36,1.34,90.0,3.58,100,804,Clouds,overcast clouds,04d,,
46,22-03-06 22:00:00,26.33,26.33,1007.0,64.0,25.05,28.43,1.34,122.0,3.58,100,804,Clouds,overcast clouds,04d,,
47,22-03-06 23:00:00,26.5,26.5,1008.0,65.0,25.33,27.96,2.24,113.0,5.36,100,804,Clouds,overcast clouds,04d,,
48,22-03-07 00:00:00,25.52,25.88,1008.0,67.0,24.54,26.64,1.79,113.0,4.92,100,804,Clouds,overcast clouds,04d,,
49,22-03-07 01:00:00,24.37,24.74,1008.0,72.0,23.29,25.36,1.79,26.0,3.13,100,804,Clouds,overcast clouds,04n,,
50,22-03-07 02:00:00,23.86,24.26,1008.0,75.0,22.54,24.81,0.89,78.0,2.68,100,804,Clouds,overcast clouds,04n,,
51,22-03-07 03:00:00,23.37,23.8,1010.0,78.0,22.04,24.17,0.45,44.0,1.34,100,804,Clouds,overcast clouds,04n,,
52,22-03-07 04:00:00,22.54,22.96,1010.0,81.0,21.38,23.32,0.45,310.0,1.79,100,804,Clouds,overcast clouds,04n,,
53,22-03-07 05:00:00,22.1,22.59,1011.0,85.0,20.61,23.19,0.89,93.0,1.79,100,804,Clouds,overcast clouds,04n,,
54,22-03-07 06:00:00,16.18,15.94,1015.0,80.0,7.76,22.33,0.0,0.0,,100,804,Clouds,overcast clouds,04n,,
55,22-03-07 07:00:00,10.29,9.46,1016.0,80.0,7.12,14.37,3.58,270.0,7.15,100,500,Rain,light rain,10n,,0.38
56,22-03-07 08:00:00,9.01,7.25,1017.0,81.0,7.12,11.19,3.13,293.0,5.81,100,501,Rain,moderate rain,10n,,2.99
57,22-03-07 09:00:00,8.28,6.66,1018.0,83.0,6.99,9.82,2.68,315.0,6.71,100,804,Clouds,overcast clouds,04n,,
58,22-03-07 10:00:00,7.71,5.98,1019.0,85.0,6.27,9.26,2.68,293.0,6.26,100,804,Clouds,overcast clouds,04n,,
59,22-03-07 11:00:00,7.02,4.85,1019.0,83.0,5.4,8.71,3.13,293.0,5.81,100,804,Clouds,overcast clouds,04n,,
60,22-03-07 12:00:00,6.49,3.93,1021.0,80.0,4.9,8.19,3.58,293.0,6.71,100,804,Clouds,overcast clouds,04n,,
61,22-03-07 13:00:00,6.06,3.69,1021.0,78.0,4.9,7.19,3.13,293.0,8.05,100,804,Clouds,overcast clouds,04d,,
62,22-03-07 14:00:00,6.2,3.86,1022.0,75.0,4.98,7.51,3.13,293.0,5.81,100,804,Clouds,overcast clouds,04d,,
63,22-03-07 15:00:00,6.6,4.66,1024.0,70.0,5.26,7.96,2.68,315.0,5.81,100,804,Clouds,overcast clouds,04d,,
64,22-03-07 16:00:00,6.88,4.4,1024.0,65.0,5.53,8.25,3.58,315.0,6.26,100,804,Clouds,overcast clouds,04d,,
65,22-03-07 17:00:00,7.11,4.68,1024.0,62.0,5.82,8.62,3.58,315.0,7.15,100,804,Clouds,overcast clouds,04d,,
66,22-03-07 18:00:00,7.65,5.61,1024.0,60.0,6.43,9.21,3.13,315.0,6.71,97,804,Clouds,overcast clouds,04d,,
67,22-03-07 19:00:00,8.79,6.98,1023.0,55.0,7.62,10.06,3.13,315.0,5.81,100,804,Clouds,overcast clouds,04d,,
68,22-03-07 20:00:00,9.29,7.58,1022.0,53.0,7.94,10.85,3.13,293.0,5.36,100,804,Clouds,overcast clouds,04d,,
69,22-03-07 21:00:00,10.17,8.55,1022.0,50.0,8.1,13.04,3.13,315.0,4.92,100,804,Clouds,overcast clouds,04d,,
70,22-03-07 22:00:00,11.43,9.88,1021.0,48.0,9.27,14.15,1.79,315.0,3.58,100,804,Clouds,overcast clouds,04d,,
71,22-03-07 23:00:00,12.28,10.71,1020.0,44.0,10.27,14.41,2.68,315.0,6.26,75,803,Clouds,broken clouds,04d,,
72,22-03-08 00:00:00,11.62,10.01,1020.0,45.0,10.04,13.15,2.24,315.0,4.92,40,802,Clouds,scattered clouds,03d,,
73,22-03-08 01:00:00,10.07,8.41,1020.0,49.0,8.79,11.4,2.68,107.0,4.47,20,801,Clouds,few clouds,02n,,
74,22-03-08 02:00:00,8.91,6.26,1020.0,53.0,7.49,10.38,4.92,90.0,6.26,0,800,Clear,clear sky,01n,,
75,22-03-08 03:00:00,8.51,7.65,1021.0,54.0,6.53,10.19,1.79,338.0,4.02,20,801,Clouds,few clouds,02n,,
76,22-03-08 04:00:00,8.45,7.58,1021.0,56.0,6.77,9.82,1.79,338.0,4.02,54,803,Clouds,broken clouds,04n,,
77,22-03-08 05:00:00,8.06,6.4,1021.0,56.0,6.57,9.57,2.68,338.0,4.47,75,803,Clouds,broken clouds,04n,,
78,22-03-08 06:00:00,7.5,6.07,1020.0,58.0,5.69,9.07,2.24,338.0,4.02,75,803,Clouds,broken clouds,04n,,
79,22-03-08 07:00:00,7.0,5.48,1020.0,61.0,4.9,8.62,2.24,23.0,4.47,100,804,Clouds,overcast clouds,04n,,
